id,text,user_name,id_str,created,retweet_count
147,"RT @drjohnm: As a cardiologist, I liken calling myocarditis 'mild' to the saying about 'minor' surgery. 

Minor surgery is surgery on someo…",martytwit,1408179114247430147,2021-06-24T21:43:58,0
148,RT @SenatorRomney: The Chinese Communist Party has now successfully eliminated one of Hong Kong’s top pro-democracy newspapers in their end…,mandeegrant,1408179114574376961,2021-06-24T21:43:58,0
149,"RT @tooearnest: Not just her family, but also teams of managers and employees holding this woman hostage? This is harrowing. https://t.co/e…",AlsDorado,1408179114809253893,2021-06-24T21:43:58,0
150,"RT @KosukeGoto2013: もしそうであるならば、加藤官房長官は宮内庁長官の更迭に動くべきだろう。長官自身が陛下の名前を使って自らの考え方を言うのは、ノリをこえているから。菅首相と加藤官房長官にそれができるのか。
→加藤氏 陛下の懸念は長官の考え加藤氏 陛下の懸念は…",tc5GHs9SXM7ndfC,1408179114905784320,2021-06-24T21:43:58,0
151,RT @SenatorRomney: The Chinese Communist Party has now successfully eliminated one of Hong Kong’s top pro-democracy newspapers in their end…,carstarr6,1408179114863964160,2021-06-24T21:43:58,0
152,"大谷翔平、またも史上初を記録。ア・リーグがDHを使わず、ナ・リーグがDH（J SPORTS）
#Yahooニュース
 https://t.co/yyIz6oA1vJ",jh1oca_echolink,1408179115128070147,2021-06-24T21:43:58,0
153,"RT @oricon: 仮面ライダー＆スーパー戦隊ファン鈴木福、Wアニバーサリー映画出演「人生17年間で最高に幸せ」（写真 全2枚）
https://t.co/u8L9AemDTo

 #内藤秀一郎 #駒木根葵汰 #鈴木福 #仮面ライダーセイバー #セイバー #ゼンカイジャー…",Katsuki913,1408179115266428928,2021-06-24T21:43:58,0
154,@rxtheatre Congratulations! That’s great news 😊 @MCC_AFMTeam @McrCulturePship @macinnes_neil,zobo_miler,1408179115329527815,2021-06-24T21:43:58,0
155,"RT @klimajourno: ""Zu den untersuchten Schlüsselfaktoren, auch Treiber genannt, gehören… auch ... die Berichterstattung in den Medien. Tatsä…",Thomas_Reyer,1408179115593715721,2021-06-24T21:43:58,0
156,"RT @netatank: サイテーです

水溜りボンド、あやなん、コムドット…超人気YouTuber31名が緊急事態宣言下に“自粛破りの大パーティ”「深夜3時まで泥酔カラオケ」《スクープ撮》(文春オンライン)
#Yahooニュース
https://t.co/AKU0NfI5LU",konkkitsune,1408179115581083651,2021-06-24T21:43:58,0
157,"RT @quijotescx: The way that employee recognized, documented, and walked away from the Thing They So Don't Get Paid Enough To Deal With is…",chemis90,1408179115300114436,2021-06-24T21:43:58,0
158,RT @traecrowder: FOX NEWS SUGGESTED WE DEFUND THE MILITARY?! https://t.co/LM0kBSWHSz,TBates314,1408179115635757065,2021-06-24T21:43:58,0
159,@Saintly96 @PeteWargent https://t.co/aeBdbLheOS,nwilliams7900,1408179115685908480,2021-06-24T21:43:58,0
160,"RT @kikankou_kou: 台数多いな！

ダイハツ、111万台リコール　「タント」などエンスト恐れ(時事通信)
#Yahooニュース
https://t.co/SUM5T0N6jx",ishizukikan,1408179115761442817,2021-06-24T21:43:58,0
161,"RT @eiga_natalie: 「スーパーヒーロー戦記」ライダー好き・鈴木福が悲願の出演！予告に1号やイマジンも（コメントあり）
https://t.co/5R8U7LeW1S

#仮面ライダーセイバー #ゼンカイジャー #スーパーヒーロー戦記 #鈴木福 #関俊彦 #遊佐浩…",eblsv860,1408179115891433474,2021-06-24T21:43:58,0
162,"RT @aquarium4762: 大阪府を全国でも最悪の感染状態にしたお前が、こんなこと言えたものか。お前は初期の頃感染者が出たときの検査の徹底と隔離なんて全然しなかった。
吉村「本当にこれでいいのか」連発　水際対策に疑問と不満　ウガンダ選手団の濃厚接触認定に触れる(デイリー…",pristinanomine,1408179116021452800,2021-06-24T21:43:58,0
163,"RT @IainLJBrown: Artificial Intelligence for Rapid Exclusion of COVID-19 Infection - SciTechDaily

Read more here: https://t.co/YFEHAa7hOU…",PythonExpertBot,1408179115912540169,2021-06-24T21:43:58,0
164,"RT @quijotescx: The way that employee recognized, documented, and walked away from the Thing They So Don't Get Paid Enough To Deal With is…",natalie_toews,1408179116000559106,2021-06-24T21:43:58,0
165,"RT @DrButtar: Data from the European Union: 15,472 DEAD 1.5 Million Injured (50% SERIOUS) Reported in European Union’s Database of Adverse…",PRobesss,1408179116327804933,2021-06-24T21:43:58,0
166,"RT @thetvjp: 中島健人、波瑠ら夏ドラマ出演者がアニメ音楽クイズで勝負！＜#クイズ！ドレミファドン＞

#中山秀征 #波瑠 #田中圭 #岡崎紗絵 #中島健人 #小芝風花 #赤楚衛二 #渡邊圭祐 #白石聖 #船越英一郎 #羽田美智子 #結木滉星 #中村俊介 #北村匠海…",szkcherry2000,1408179116491214853,2021-06-24T21:43:58,0
167,El problema es que no hay vacunas,SenorCaicedo,1408179116508073986,2021-06-24T21:43:58,0
168,"RT @livedoornews: 【今夏より】ポケモン史上初の“骨格”公開！「ポケモン化石博物館」開催へ
https://t.co/MWzm6QjW6f

『ポケットモンスター』に登場する「カセキポケモン」と現実で発掘された「化石」を比較しながら、楽しく古生物学を学べる。全国…",CgHhkRtHaFHwkq4,1408179116650631169,2021-06-24T21:43:58,0
169,(Auto-News) #iOS15 und #iPadOS15: #Beta 2 jetzt für Entwickler erschienen https://t.co/jWAMxL9wFB,Technikinfo_One,1408179116554264579,2021-06-24T21:43:58,0
170,RT @SenGianaris: When some members of the party that’s supposed to be for everyday people side instead with the biggest corporations that e…,SolientArt,1408179116550111235,2021-06-24T21:43:58,0
171,"RT @quijotescx: The way that employee recognized, documented, and walked away from the Thing They So Don't Get Paid Enough To Deal With is…",Snowflake052,1408179116587814918,2021-06-24T21:43:58,0
172,"RT @JennaEllisEsq: Watch the full @Jim_Jordan interview on Big Tech antitrust legislation:

https://t.co/TA1JI8KjI7",kjoesworld,1408179116801675264,2021-06-24T21:43:58,0
173,RT @patriamea: 경위 및 책임 소재 흐리멍덩한 조선일보의 사과문 https://t.co/OiJc370Xuz,kingkingkorea,1408179117132980227,2021-06-24T21:43:58,0
174,Need to straighten my hair even though im gonna have the urge to wash it right after im done https://t.co/nIeLCrt8qD,zilluas,1408179117049237506,2021-06-24T21:43:58,0
175,"RT @TheBabylonBee: In Historic First, WNBA Player Comes Out As Straight
https://t.co/s6Q8lJBmSj",ourladyofwar,1408179117548183552,2021-06-24T21:43:58,0
176,"RT @KamalaHarris: The United States has experienced more deaths from COVID-19 than from World War I, World War II, the Vietnam War, and 9/1…",Foxfieldguy,1408179117707591682,2021-06-24T21:43:59,0
177,"RT @itsCruiseElroy: Version 1.3 of Annalynn has finally arrived, and it's a big one! Play through all the levels out of order in random mod…",Grimley_Vasquez,1408179117569286150,2021-06-24T21:43:58,0
178,"Top news!
Might try Pitcairn
..
How long does it take again?",BobTaffy69,1408179117799968771,2021-06-24T21:43:59,0
179,"RT @fwtoney: NEWS:  An OAN broadcast contributor, Pearson Sharp, just called for mass executions of Americans who rejected Donald Trump's f…",FunnestBestest,1408179117829279745,2021-06-24T21:43:59,0
180,RT @HBMRC_ACU: Research driven by the Addiction and Mental Health program lead @lorenzvnt has led the top US federal health agency to annou…,acualliedhealth,1408179118097670144,2021-06-24T21:43:59,0
181,"RT @h1de_ous: I don’t understand how anyone can support the push of these jabs on kids, but even less so when someone close to you have die…",TerryTmcgookin,1408179118131326982,2021-06-24T21:43:59,0
182,RT @karakay67: От жалко пацана!,Light1065S,1408179118152241155,2021-06-24T21:43:59,0
183,(Auto-News) #watchOS8 #Beta 2 kann jetzt auch geladen werden https://t.co/xPIf0be8PT,Technikinfo_One,1408179118236123141,2021-06-24T21:43:59,0
184,"joLLy the good news products
كـؤبٓؤن خٓـٓصٰٓم

نمشـى NA28 
بَــٰآث آنـَد بـودىَ F7841
فوغـآ كـلؤسيت X3V

آديـدآس UP… https://t.co/lZHcTUWr8n",BrandyK62987383,1408179118609420291,2021-06-24T21:43:59,0
185,UK deaths outnumber births for first time in 40 years https://t.co/ahVjLiHUu7,AnnRemmers,1408179118680719366,2021-06-24T21:43:59,0
186,RT @ExpandMajority: We're an account dedicated to expanding the Democratic majorities in both the House and Senate in 2022. Please do us a…,CPaRhon,1408179118663929861,2021-06-24T21:43:59,0
187,"$TVTY Tivity Health Prices New Senior Secured Credit Facilities in Significantly Oversubscribed Transaction, Increa… https://t.co/2BO1lEMDM3",stock_titan,1408179118936559627,2021-06-24T21:43:59,0
188,"RT @DriverCheckCA: Your loyal support has helped us grow, and now we need more space to serve you better. 😁

We are pleased to announce tha…",Outtranslation,1408179119104352256,2021-06-24T21:43:59,0
189,Get ready for the next MCSR news video! https://t.co/AeOcZnk2Is,piiikaJ,1408179118688989188,2021-06-24T21:43:59,0
190,"RT @tristanmf: OAN, le média conspi prisé par les républicains US, suggère au calme l'exécution de dizaines de milliers d'américains impliq…",SamizoKouhei,1408179119251144707,2021-06-24T21:43:59,0
191,RT @turkish_project: Today we are proud to advocate for Turkish human rights and a return to democratic values in #Turkey as we launch the…,HaMaLBEY,1408179119502790664,2021-06-24T21:43:59,0
192,RT @pc_watch: 【速報】Windows 10の後継Windows 11発表 https://t.co/eQlHKqco1L https://t.co/Kpz1rZvap6,luna_soleil_00,1408179119687311360,2021-06-24T21:43:59,0
193,@BandyXLee1 https://t.co/g7QP8F7Wt5,MReputo,1408179119653785600,2021-06-24T21:43:59,0
194,"RT @tolissoo24: La fin du monde en 2012, fallait voir les transpirations sur le front au collège",brgclr3008,1408179119788105731,2021-06-24T21:43:59,0
195,RT @Baligubadle1: Fox News should be banned on all military bases.,legh6987,1408179119876034567,2021-06-24T21:43:59,0
196,@mrjamesalexandr @reelfedup93 @KawsachunNews No Im implying that 99% of people that get it will be fine. If u are i… https://t.co/itbxNRtXwv,ChamathieWood,1408179119687233537,2021-06-24T21:43:59,0
197,(Auto-News) #Apple verteilt auch #Beta 2 von #tvOS15 an #Entwickler https://t.co/szQcUrzbHv,Technikinfo_One,1408179119838437377,2021-06-24T21:43:59,0
198,RT @kylegriffin1: Reuters: The Biden Justice Department is urging state courts to adopt strategies that will prevent families who are strug…,jaydotcom,1408179120056553478,2021-06-24T21:43:59,0
199,RT @2020Marceau: 5/n Pas plus tard qu’hier en Israël une jeune femme de 22 ans est morte d’une myocardite suite à la vaccination Pfizer !…,OrianeTheOne,1408179120341762062,2021-06-24T21:43:59,0
200,RT @SallyTiger: These people are SICK!,SandraT33124304,1408179120144633858,2021-06-24T21:43:59,0
201,"RT @AP: Nearly all COVID-19 deaths in the U.S. now are in people who weren’t vaccinated, a demonstration of how effective the vaccines have…",ereliuer_eteer,1408179120530280449,2021-06-24T21:43:59,0
202,RT @Darkly_Dave: Anyone who has worked retail feels this dudes reaction in their bones,Tech__Nick,1408179120450772995,2021-06-24T21:43:59,0
203,"bien dommage que fr/news totally n'a pas bonne source pour la politique d'Iran Iranienne en vérité
prenez contact d… https://t.co/aCju3izHdJ",NOTbetween2,1408179120597606401,2021-06-24T21:43:59,0
204,"RT @kgopinion: Florida has been sinking into Earth since 1990s, researchers say

https://t.co/HyTw23HVqB",comradevoltron,1408179120639340544,2021-06-24T21:43:59,0
205,Hamas and Israel aren’t the only violent actors against innocent civilians. The Palestinian Authority is also compl… https://t.co/20iwLfDogm,IshatReza,1408179120442200070,2021-06-24T21:43:59,0
206,"RT @QasimRashid: TW Genocide

751 unmarked graves found at Indigenous school in Saskatchewan—just weeks after 215 kids found at a similar s…",sunshineIeeknow,1408179120752807952,2021-06-24T21:43:59,0
207,"RT @priconne_redive: 【復刻ストーリーイベントRTキャンペーン】
本アカウントをフォローし、このツイートをRTしてくれた方の中から抽選で6名様に、
復刻ストーリーイベント「不思議の国のリノ　小さなアリスと希望の絵本」内のアニメ複製原画を、サイン入りでプレゼン…",Devil_yuuki,1408179120937209858,2021-06-24T21:43:59,0
208,"RT @comic_natalie: TVアニメ「バクテン!!」映画化決定！男子新体操に魅せられた高校生たちの青春群像劇（動画あり）
https://t.co/DSDPadvvRc

#バクテン https://t.co/FZK7sR4VEU",ayushirase,1408179120991719428,2021-06-24T21:43:59,0
209,"RT @mrwillw: This is amazing news. We did it, Ontario!
So happy for @WoodbineTB and @WoodbineSB!",Vronn_G,1408179120970866695,2021-06-24T21:43:59,0
210,RT @Ken_The_Sheriff: Apologies to Hamish with regards to his concussion. However the terms ‘passive defence’ don’t really apply to the Sher…,jothomas98,1408179120987574288,2021-06-24T21:43:59,0
211,"What does your retirement look like?  I can help! Contact me today! https://t.co/yTsNeIozF0

https://t.co/8tvwQrvsBm",ATumamaoSLF,1408179121037877252,2021-06-24T21:43:59,0
212,RT @kahoku_shimpo: 「ＵＦＯ研究所」福島に開設　国内唯一、所長に「月刊ムー」編集長 https://t.co/bkIqg9ZLgk,zunda1981,1408179121184595968,2021-06-24T21:43:59,0
213,RT @NinWire: The #HotWheels Mario Kart Rainbow Road Raceway Track Set is speeding to store shelves this July! https://t.co/rPX75Lgi8W https…,IBj274,1408179121239347201,2021-06-24T21:43:59,0
214,"Amaechi, other face query over NPA’s N166.6 billion unremitted funds https://t.co/AvAYfIPs7H",tatafo__tony,1408179121285439494,2021-06-24T21:43:59,0
215,RT @shibainuart: 🚨 HUGE NEWS: $xFUND to become oracle provider for #ShibaSwap! Thank you @UnificationUND!!!! - $SHIB,TabacoanTeddy,1408179121197252608,2021-06-24T21:43:59,0
216,"RT @toadmeister: A new study in the journal Vaccines concludes that for every three deaths the vaccines prevent, one person dies from an ad…",EMC2_Relativity,1408179121402884098,2021-06-24T21:43:59,0
217,"@JohnKRoman @ScottHech These children aren't hiding from cops or the KKK.

https://t.co/95tbS7jyEd

This is the thr… https://t.co/62Sas2Yy2s",bowtiesandlies,1408179121276948483,2021-06-24T21:43:59,0
218,RT @nylee_office: https://t.co/1JvOIpjtbr “이낙연 캠프는 열린공감TV 및 최성해 전 총장에 대해 '정보통신망 이용 촉진 및 정보보호 등에 관한 법률 위반(명예훼손)' 등 민형사상의 대응과 해당 동영상을 무차별적으로…,sooyeon311,1408179121625079815,2021-06-24T21:43:59,0
219,"RT @rentvchannel: На борту пропавшего под Архангельском легкомоторного самолета могли находиться два человека.  Стало известно, что двое ле…",Olga20427843,1408179121700605952,2021-06-24T21:43:59,0
220,"@Matthew_Kilburn Hi, some sad news I'm afraid from Roger Waugh, that Tony Selby died yesterday after a short illnes… https://t.co/fcP2lKlcI8",GjbNoize,1408179121633497097,2021-06-24T21:43:59,0
221,RT @seanhannity: Chinese Researchers Had NIH Delete Data from Early Wuhan COVID-19 Patients 👇https://t.co/x3Q31nO1qi,IsraelNewsLinks,1408179121721643015,2021-06-24T21:43:59,0
222,I've just posted a new blog: Doctors and Nurses Are the Key to the Final Vaccine Push https://t.co/L0fupRy2eC,gangwar_rohan,1408179121830703111,2021-06-24T21:44:00,0
223,"RT @Philipmarks87: One of the first compromises from Biden's ""agenda"" was a new federal minimum wage. More hollow words. https://t.co/uwWSv…",NMJMRedux,1408179121847291908,2021-06-24T21:44:00,0
224,"RT @eiga_natalie: 「スーパーヒーロー戦記」ライダー好き・鈴木福が悲願の出演！予告に1号やイマジンも（コメントあり）
https://t.co/5R8U7LeW1S

#仮面ライダーセイバー #ゼンカイジャー #スーパーヒーロー戦記 #鈴木福 #関俊彦 #遊佐浩…",hm_toui,1408179122082177024,2021-06-24T21:44:00,0
225,RT @WintersNight18: Ah yes voluntarily taking a vaccine now = the Nuremberg trials cause that makes sense and btw that’s not the BEGINNING…,Democracy1stA,1408179122241605632,2021-06-24T21:44:00,0
226,RT @MikeCarlton01: Underlining - yet again - the culpable incompetence of the vaccine rollout.   Smirko and The Truculent Runt the guilty m…,dowsett_alan,1408179122493214723,2021-06-24T21:44:00,0
227,"RT @news_postseven: 日本人の南極上陸110年　鉄道技術が極地での挑戦を支える側面も
https://t.co/otGfBYli4K
南極と鉄道、まったく関わりがなさそうなこの二つの歴史が、極地で研究をすすめるためには欠かせない部分で交わっている。ライターの小…",yorozuna,1408179122677841922,2021-06-24T21:44:00,0
228,"On June 18, 2021, the FDA released its long-awaited draft guidance entitled Remanufacturing of Medical Devices.  https://t.co/KCfyunYPuW",DOTmedcom,1408179122661036032,2021-06-24T21:44:00,0
229,"The Purchase District Health Department and McCracken County Public Library are working together to provide Narcan,… https://t.co/3ulnBpYLU9",WPSDLocal6,1408179122539536384,2021-06-24T21:44:00,0
230,"The star said it's happened to him more than once.
https://t.co/2Ul0E7svCh",YahooEntsUK,1408179122707189760,2021-06-24T21:44:00,0
231,RT @WinstonCProject: FUN FACT: Edwin Poots lasted longer as DUP leader in comparison to Andrew Neil on GB News.,EUnotCoup,1408179122820370432,2021-06-24T21:44:00,0
232,"RT @ONLINE_DAFC: . @BoneyKapoor COMMING to Chennai in this week 👊🔥

Next Thala Fans Happy News Tha.. 😍

#Valimai #AjithKumar https://t.co/p…",Murugan98205703,1408179122682007554,2021-06-24T21:44:00,0
233,"RT @BostonGlobe: 78 confirmed cases, 4 deaths, and 16,636 vaccinations. See today’s COVID-19 data from Mass. https://t.co/xaFW00dEmQ",snfan88_jen,1408179122816311298,2021-06-24T21:44:00,0
234,"RT @MountRainierNPS: @MountRainierNPS Extends Public Comment Period  on Lahar Detection &amp; Seismic Monitoring System to July 9, 2021, News R…",sneezypoowalsh2,1408179122883293185,2021-06-24T21:44:00,0
235,"The Covid-19 surge is to blame
https://t.co/7axHigCcs6",GrimsbyLive,1408179122736533505,2021-06-24T21:44:00,0
236,"An update was made on Thursday 
https://t.co/wscuc5hger",EdinburghLive_,1408179122912731137,2021-06-24T21:44:00,0
237,@VirginiaMLowman Good news.,big_stella1,1408179122933841925,2021-06-24T21:44:00,0
238,"Adherido | Conferencia: ¿Cómo contar la #sostenibilidad creativamente?

Participa en esta charla y conoce la plataf… https://t.co/aJSqDmTvJr",pactocolombia,1408179122950508544,2021-06-24T21:44:00,0
239,"Foul play is not suspected in his death.
https://t.co/CF5b4Ymg9Q",FOXBaltimore,1408179123000856579,2021-06-24T21:44:00,0
240,"日本ではタブー！「全裸監督」続編で描かれたジャニーズ幹部〝殴り込み事件〟（東スポWeb）
https://t.co/7EyYTXRdFs
“前科７犯、借金５０億円、米司法当局から懲役３７０年を求刑された村西とおる監督（７２）“

この肩書きは強い
教科書には乗らない偉人",motekiga,1408179123051065345,2021-06-24T21:44:00,0
241,RT @emmakennytv: I very much appreciate the face that the MSM are now starting to publish a more balanced discussion Inventor of mRNA vacci…,Em_x_G,1408179123084828680,2021-06-24T21:44:00,0
242,MARVEL’S AVENGERS Reveals New Roadmap and Teases Omega-Level Threat Content - https://t.co/kA7UhrxhTW https://t.co/fKGfGotAJy,ComicBookNOW,1408179122799476737,2021-06-24T21:44:00,0
243,"RT @KayBurley: Remember when @EE said they had no plans to charge roaming fees in Europe? 

Well…

https://t.co/8NUqWpifEa https://t.co/xEl…",JohnathanPocock,1408179123256705025,2021-06-24T21:44:00,0
244,"Even more great #meowrathon news! @rileyjsilverman
 is  joining us and @JamesUrbaniak for some #dnd5e on Saturday 7… https://t.co/eKwiBnurct",odndpod,1408179122409394177,2021-06-24T21:44:00,0
245,RT @u0iVhEbAfItxeYL: 猫が『子猫モード』に切り替わるシーン5選 (ねこちゃんホンポ) https://t.co/VIZH2PPe08,xo5aliOlt31lXUX,1408179123369824257,2021-06-24T21:44:00,0
246,"RT @kano9x: こんな番組始まります。よろしくお願い致します☺️

狩野英孝がMCのバラエティ番組「恋するメソッド」の放送が決定　一ノ瀬竜、植村颯太、TOMO、中島健、和田颯らイケメンたちがモテテクを披露 https://t.co/pHs3Wjn3Fu #狩野英孝 #恋…",sioanpan1022,1408179123499913216,2021-06-24T21:44:00,0
247,"RT @realpfigueiredo: Olhem o jornalismo da Pan. Padrão Globo de Jornalismo. Não é só propaganda de esquerda mais, é FAKE NEWS pura. https:/…",chianesia,1408179123562876929,2021-06-24T21:44:00,0
248,"Our new survey shows that COVID-19 has impacted refugees in Uganda significantly. 

It has affected welfare and men… https://t.co/3R6oLcD1FF",Refugees,1408179123458093058,2021-06-24T21:44:00,0
249,RT @lisamerlot2323: Good Morning #SanditonSisterhood ! Anyone else  anxious for casting news? #SanditonIsSaved #Sanditon,msearcy08,1408179123646865413,2021-06-24T21:44:00,0
250,"RT @BloodyPolitics: Oh no. Scotland's Dark Sky Observatory destroyed. 😭
@darkskyobs 
 https://t.co/X1fQkZebgE",B_W_Marshall,1408179123588059139,2021-06-24T21:44:00,0
